"Title",Genre
"Hearthstone: Goblins Vs. Gnomes",Miscellaneous
"Hearthstone: Goblins Vs. Gnomes",Strategy
"Hearthstone: Goblins Vs. Gnomes",Turn-Based
"Hearthstone: Goblins Vs. Gnomes",Card Battle
"MotorStorm",Driving
"MotorStorm",Racing
"MotorStorm",Simulation
"MotorStorm",Rally / Offroad
"MotorStorm",Rally / Offroad
"MotorStorm",Automobile
"Fight Night Champion",Sports
"Fight Night Champion",Traditional
"Fight Night Champion",Individual
"Fight Night Champion",Boxing
"Fight Night Champion",Boxing
"Fight Night Champion",Combat
"Fight Night Champion",Boxing / Martial Arts
"Resident Evil 5",Action Adventure
"Resident Evil 5",Horror
"Resident Evil 5",Horror
"Resident Evil 5",Survival
"God of War: Origins Collection",Miscellaneous
"God of War: Origins Collection",Compilation
"God of War: Origins Collection",Compilation
"Salt and Sanctuary",Action
"Salt and Sanctuary",Platformer
"Salt and Sanctuary",2D
"Xenogears",Role-Playing
"Xenogears",Console-style RPG
"Space Rangers 2: Rise of the Dominators",Role-Playing
"Space Rangers 2: Rise of the Dominators",General
"Space Rangers 2: Rise of the Dominators",General
"Tetris DS",Miscellaneous
"Tetris DS",Puzzle
"Tetris DS",Puzzle
"Tetris DS",Puzzle
"Tetris DS",Stacking
"Tetris DS",Stacking
"Shin Megami Tensei: Devil Survivor",Role-Playing
"Shin Megami Tensei: Devil Survivor",Strategy
"Shin Megami Tensei: Devil Survivor",Turn-Based
"Shin Megami Tensei: Devil Survivor",General
"Shin Megami Tensei: Devil Survivor",General
"Shin Megami Tensei: Devil Survivor",Tactics
"Prince of Persia: The Two Thrones",Action Adventure
"Prince of Persia: The Two Thrones",Fantasy
"Tales From The Borderlands: Episode 1 - Zer0 Sum",Miscellaneous
"Tales From The Borderlands: Episode 1 - Zer0 Sum",General
"Tales From The Borderlands: Episode 1 - Zer0 Sum",Adventure
"Tales From The Borderlands: Episode 1 - Zer0 Sum",General
"Top Spin 4",Sports
"Top Spin 4",Traditional
"Top Spin 4",Individual
"Top Spin 4",Tennis
"Top Spin 4",Tennis
"Sprint Vector",Racing
"Sprint Vector",Arcade
"Sprint Vector",Other
"Battlefield 3",Action
"Battlefield 3",Shooter
"Battlefield 3",Shooter
"Battlefield 3",First-Person
"Battlefield 3",Modern
"Battlefield 3",Tactical
"Battlefield 3",Modern
"Battlefield 3",Arcade
"UFC Undisputed 2010",Action
"UFC Undisputed 2010",Sports
"UFC Undisputed 2010",Fighting
"UFC Undisputed 2010",Fighting
"UFC Undisputed 2010",Individual
"UFC Undisputed 2010",Wrestling
"UFC Undisputed 2010",Combat
"UFC Undisputed 2010",Wrestling
"Monster Hunter Tri",Role-Playing
"Monster Hunter Tri",Action RPG
"Monster Hunter Tri",Action RPG
"Puzzle Quest: Challenge of the Warlords",Miscellaneous
"Puzzle Quest: Challenge of the Warlords",Puzzle
"Puzzle Quest: Challenge of the Warlords",Puzzle
"Puzzle Quest: Challenge of the Warlords",Puzzle
"Puzzle Quest: Challenge of the Warlords",Matching
"Puzzle Quest: Challenge of the Warlords",Matching
"Toki Tori 2 +",Puzzle
"Toki Tori 2 +",Action
"Steins;Gate 0",Adventure
"Steins;Gate 0",Visual Novel
"Assassin's Creed III",Action Adventure
"Assassin's Creed III",Historic
"Assassin's Creed III",Historic
"Assassin's Creed III",Open-World
"Deus Ex: Invisible War",Action Adventure
"Deus Ex: Invisible War",Sci-Fi
"Return to Castle Wolfenstein: Tides of War",Action
"Return to Castle Wolfenstein: Tides of War",Shooter
"Return to Castle Wolfenstein: Tides of War",First-Person
"Return to Castle Wolfenstein: Tides of War",Historic
"Hitman 2: Silent Assassin",Action Adventure
"Hitman 2: Silent Assassin",Modern
"Heroes of Might and Magic IV",Strategy
"Heroes of Might and Magic IV",Turn-Based
"Heroes of Might and Magic IV",Fantasy
"Heroes of Might and Magic IV",General
"Heroes of Might and Magic IV",Fantasy
"Knockout Kings 2001",Sports
"Knockout Kings 2001",Traditional
"Knockout Kings 2001",Boxing
"Command & Conquer: Red Alert 2",Strategy
"Command & Conquer: Red Alert 2",Real-Time
"Command & Conquer: Red Alert 2",Sci-Fi
"Command & Conquer: Red Alert 2",Sci-Fi
"Command & Conquer: Red Alert 2",Command
"Shogun: Total War",Strategy
"Shogun: Total War",Turn-Based
"Shogun: Total War",Real-Time
"Shogun: Total War",Historic
"Shogun: Total War",Historic
"Shogun: Total War",General
"Shogun: Total War",Historic
"Bayonetta",Action Adventure
"Bayonetta",Linear
"Outland",Action
"Outland",Platformer
"Outland",Platformer
"Outland",3D
"Outland",2D
"Rayman Legends: Definitive Edition",Action
"Rayman Legends: Definitive Edition",Platformer
"Rayman Legends: Definitive Edition",2D
"Shin Megami Tensei: Devil Survivor 2 Record Breaker",Role-Playing
"Shin Megami Tensei: Devil Survivor 2 Record Breaker",General
"Shin Megami Tensei: Devil Survivor 2 Record Breaker",Strategy
"Shin Megami Tensei: Devil Survivor 2 Record Breaker",Turn-Based
"Shin Megami Tensei: Devil Survivor 2 Record Breaker",Tactics
"Gears of War 4",Sci-Fi
"Gears of War 4",Action
"Gears of War 4",Shooter
"Gears of War 4",Third-Person
"Gears of War 4",Arcade
"Mass Effect 3: Citadel",Role-Playing
"Mass Effect 3: Citadel",Action RPG
"Mass Effect 3: Citadel",Action RPG
"Halo 5: Guardians",Shooter
"Halo 5: Guardians",Sci-Fi
"Halo 5: Guardians",Sci-Fi
"Halo 5: Guardians",Action
"Halo 5: Guardians",Shooter
"Halo 5: Guardians",First-Person
"Halo 5: Guardians",Arcade
"DiRT",Driving
"DiRT",Racing
"DiRT",Simulation
"DiRT",Rally / Offroad
"DiRT",Rally / Offroad
"DiRT",Automobile
"Darkest Dungeon",Role-Playing
"Darkest Dungeon",General
"F1 2017",Racing
"F1 2017",Simulation
"F1 2017",Automobile
"Super Street Fighter IV: Arcade Edition",Action
"Super Street Fighter IV: Arcade Edition",Fighting
"Super Street Fighter IV: Arcade Edition",Fighting
"Super Street Fighter IV: Arcade Edition",3D
"Super Street Fighter IV: Arcade Edition",2D
"Super Street Fighter IV: Arcade Edition",3D
"NBA 2K7",Sports
"NBA 2K7",Traditional
"NBA 2K7",Team
"NBA 2K7",Basketball
"NBA 2K7",Sim
"NBA 2K7",Sim
"TOCA Race Driver 3",Driving
"TOCA Race Driver 3",General
"NBA 2K6",Sports
"NBA 2K6",Traditional
"NBA 2K6",Basketball
"NBA 2K6",Sim
"Day of the Tentacle Remastered",Adventure
"Day of the Tentacle Remastered",Point-and-Click
"Football Manager 2012",Sports
"Football Manager 2012",Traditional
"Football Manager 2012",Team
"Football Manager 2012",Football
"Football Manager 2012",Soccer
"Football Manager 2012",Management
"Football Manager 2012",Management
"The Elder Scrolls V: Skyrim",Role-Playing
"The Elder Scrolls V: Skyrim",Western-Style
"ZEN Pinball 2: South Park: Super-Sweet Pinball",Action
"ZEN Pinball 2: South Park: Super-Sweet Pinball",Miscellaneous
"ZEN Pinball 2: South Park: Super-Sweet Pinball",Parlor
"ZEN Pinball 2: South Park: Super-Sweet Pinball",Pinball
"Trine 2: Director's Cut",Action
"Trine 2: Director's Cut",Platformer
"Trine 2: Director's Cut",Platformer
"Trine 2: Director's Cut",2D
"Trine 2: Director's Cut",2D
"Devil May Cry 4",Action
"Devil May Cry 4",Action Adventure
"Devil May Cry 4",Shooter
"Devil May Cry 4",Fantasy
"Devil May Cry 4",General
"Devil May Cry 4",Fantasy
"Devil May Cry 4",Linear
"Devil May Cry 4",Third-Person
"Devil May Cry 4",Fantasy
"The Incredible Hulk: Ultimate Destruction",Action Adventure
"The Incredible Hulk: Ultimate Destruction",Sci-Fi
"Guitar Hero: Metallica",Action
"Guitar Hero: Metallica",Miscellaneous
"Guitar Hero: Metallica",Rhythm
"Guitar Hero: Metallica",Music
"Guitar Hero: Metallica",Music
"Guild Wars Factions",Role-Playing
"Guild Wars Factions",General
"Guild Wars Factions",General
"Guild Wars Factions",Massively Multiplayer
"Guacamelee!",Action
"Guacamelee!",Platformer
"Guacamelee!",Platformer
"Guacamelee!",2D
"Guacamelee!",2D
"Gorogoa",Puzzle
"Gorogoa",General
"No More Heroes 2: Desperate Struggle",Action
"No More Heroes 2: Desperate Struggle",Beat-'Em-Up
"No More Heroes 2: Desperate Struggle",Beat-'Em-Up
"No More Heroes 2: Desperate Struggle",3D
"LEGO Star Wars II: The Original Trilogy",Action Adventure
"LEGO Star Wars II: The Original Trilogy",Sci-Fi
"Battle Chasers: Nightwar",Role-Playing
"Battle Chasers: Nightwar",Action RPG
"Battle Chasers: Nightwar",Japanese-Style
"NBA 2K14",Sports
"NBA 2K14",Traditional
"NBA 2K14",Team
"NBA 2K14",Basketball
"NBA 2K14",Sim
"NBA 2K14",Sim
"Sid Meier's Civilization Revolution",Strategy
"Sid Meier's Civilization Revolution",Turn-Based
"Sid Meier's Civilization Revolution",Historic
"Sid Meier's Civilization Revolution",General
"Sid Meier's Civilization Revolution",Historic
"80 Days (2015)",Adventure
"80 Days (2015)",Visual Novel
"Spore",Strategy
"Spore",Breeding/Constructing
"Spore",General
"Spore",Breeding/Constructing
"Unity of Command",Strategy
"Unity of Command",Turn-Based
"Unity of Command",Historic
"Unity of Command",General
"NBA Live 2005",Sports
"NBA Live 2005",Traditional
"NBA Live 2005",Basketball
"NBA Live 2005",Sim
"Colin McRae Rally 04",Driving
"Colin McRae Rally 04",Racing
"Colin McRae Rally 04",Rally / Offroad
"Skies of Arcadia Legends",Role-Playing
"Skies of Arcadia Legends",Console-style RPG
"MotoGP",Driving
"MotoGP",Racing
"MotoGP",Motorcycle
"MotoGP",Street
"Fear Effect 2: Retro Helix",Action Adventure
"Fear Effect 2: Retro Helix",Horror
"Sega GT",Driving
"Sega GT",Racing
"Sega GT",GT / Street
"Midnight Club 3: DUB Edition",Driving
"Midnight Club 3: DUB Edition",Racing
"Midnight Club 3: DUB Edition",GT / Street
"Hearthstone: The Grand Tournament",Strategy
"Hearthstone: The Grand Tournament",Turn-Based
"Hearthstone: The Grand Tournament",Card Battle
"Marvel vs. Capcom 3: Fate of Two Worlds",Action
"Marvel vs. Capcom 3: Fate of Two Worlds",Fighting
"Marvel vs. Capcom 3: Fate of Two Worlds",Fighting
"Marvel vs. Capcom 3: Fate of Two Worlds",2D
"Marvel vs. Capcom 3: Fate of Two Worlds",2D
"Metro Redux",Action
"Metro Redux",Miscellaneous
"Metro Redux",Shooter
"Metro Redux",Compilation
"Metro Redux",First-Person
"Metro Redux",Sci-Fi
"Time Gentlemen, Please!",Adventure
"Time Gentlemen, Please!",General
"Time Gentlemen, Please!",General
"Time Gentlemen, Please!",Point-and-Click
"The Walking Dead: Episode 2 - Starved for Help",Miscellaneous
"The Walking Dead: Episode 2 - Starved for Help",Adventure
"The Walking Dead: Episode 2 - Starved for Help",General
"The Walking Dead: Episode 2 - Starved for Help",Compilation
"The Walking Dead: Episode 2 - Starved for Help",Point-and-Click
"Total War: WARHAMMER II - Rise of the Tomb Kings",Strategy
"Total War: WARHAMMER II - Rise of the Tomb Kings",Real-Time
"Total War: WARHAMMER II - Rise of the Tomb Kings",Tactics
"Grim Fandango Remastered",Adventure
"Grim Fandango Remastered",General
"Grim Fandango Remastered",3D
"Grim Fandango Remastered",Third-Person
"Grim Fandango Remastered",Fantasy
"Deus Ex: Mankind Divided",Action Adventure
"Deus Ex: Mankind Divided",General
"Need for Speed: Most Wanted - A Criterion Game",Driving
"Need for Speed: Most Wanted - A Criterion Game",Racing
"Need for Speed: Most Wanted - A Criterion Game",Simulation
"Need for Speed: Most Wanted - A Criterion Game",GT / Street
"Need for Speed: Most Wanted - A Criterion Game",GT / Street
"Need for Speed: Most Wanted - A Criterion Game",Automobile
"Frozen Synapse Prime",General
"Frozen Synapse Prime",Strategy
"Frozen Synapse Prime",Turn-Based
"Frozen Synapse Prime",Sci-Fi
"Frozen Synapse Prime",Modern
"Frozen Synapse Prime",Tactics
"Resident Evil 4 HD",Action Adventure
"Resident Evil 4 HD",Horror
"Resident Evil 4 HD",Horror
"Resident Evil 4 HD",Survival
"Killzone 3",Action
"Killzone 3",Shooter
"Killzone 3",Shooter
"Killzone 3",First-Person
"Killzone 3",Sci-Fi
"Killzone 3",Sci-Fi
"Killzone 3",Arcade
"Guacamelee! 2",Action
"Guacamelee! 2",Platformer
"Guacamelee! 2",2D
"F1 2012",Driving
"F1 2012",Racing
"F1 2012",Simulation
"F1 2012",Formula One
"F1 2012",Formula One
"F1 2012",Automobile
"Stacking",Miscellaneous
"Stacking",Puzzle
"Stacking",Action
"Stacking",Puzzle
"Stacking",Puzzle
"Stacking",Action
"Thumper",Action
"Thumper",Rhythm
"Thumper",Music
"Battlefield 1943",Action
"Battlefield 1943",Shooter
"Battlefield 1943",Shooter
"Battlefield 1943",First-Person
"Battlefield 1943",Historic
"Battlefield 1943",Historic
"Battlefield 1943",Arcade
"F1 2011",Driving
"F1 2011",Racing
"F1 2011",Simulation
"F1 2011",Formula One
"F1 2011",Formula One
"F1 2011",Automobile
"Devil May Cry 3: Dante's Awakening",Action Adventure
"Devil May Cry 3: Dante's Awakening",Fantasy
"Axiom Verge",Sci-Fi
"Axiom Verge",Action Adventure
"Axiom Verge",General
"Professor Layton and the Diabolical Box",Miscellaneous
"Professor Layton and the Diabolical Box",Puzzle
"Professor Layton and the Diabolical Box",Puzzle
"Professor Layton and the Diabolical Box",General
"Professor Layton and the Diabolical Box",Puzzle
"Professor Layton and the Diabolical Box",General
"Dishonored: Death of the Outsider",Action Adventure
"Dishonored: Death of the Outsider",General
"Enter The Gungeon",Action
"Enter The Gungeon",General
"The Banner Saga 2",Strategy
"The Banner Saga 2",Turn-Based
"The Banner Saga 2",Tactics
"Europa Universalis IV: Wealth of Nations",Strategy
"Europa Universalis IV: Wealth of Nations",Real-Time
"Europa Universalis IV: Wealth of Nations",General
"Europa Universalis IV: Wealth of Nations",Historic
"BioShock Infinite: Burial at Sea - Episode Two",Action
"BioShock Infinite: Burial at Sea - Episode Two",Shooter
"BioShock Infinite: Burial at Sea - Episode Two",Shooter
"BioShock Infinite: Burial at Sea - Episode Two",First-Person
"BioShock Infinite: Burial at Sea - Episode Two",Sci-Fi
"BioShock Infinite: Burial at Sea - Episode Two",Sci-Fi
"BioShock Infinite: Burial at Sea - Episode Two",Arcade
"Mass Effect 3: Citadel",Role-Playing
"Mass Effect 3: Citadel",Action RPG
"Mass Effect 3: Citadel",Action RPG
"NBA 2K9",Sports
"NBA 2K9",Traditional
"NBA 2K9",Team
"NBA 2K9",Basketball
"NBA 2K9",Sim
"NBA 2K9",Sim
"Red Faction II",Action
"Red Faction II",Shooter
"Red Faction II",First-Person
"Red Faction II",Sci-Fi
"Disciples II: Dark Prophecy",Strategy
"Disciples II: Dark Prophecy",Turn-Based
"Disciples II: Dark Prophecy",Fantasy
"Disciples II: Dark Prophecy",General
"Disciples II: Dark Prophecy",Fantasy
"Silent Hill 2: Restless Dreams",Action Adventure
"Silent Hill 2: Restless Dreams",Horror
"Tony Hawk's Pro Skater 2",Sports
"Tony Hawk's Pro Skater 2",Alternative
"Tony Hawk's Pro Skater 2",Skateboarding
"Fight Night Round 3",Sports
"Fight Night Round 3",Traditional
"Fight Night Round 3",Boxing
"Just Cause 2",Action Adventure
"Just Cause 2",Modern
"Just Cause 2",Modern
"Just Cause 2",Open-World
"Nex Machina: Death Machine",Action
"Nex Machina: Death Machine",Shooter
"Nex Machina: Death Machine",Shoot-'Em-Up
"Nex Machina: Death Machine",Top-Down
"Mortal Kombat",Action
"Mortal Kombat",Fighting
"Mortal Kombat",Fighting
"Mortal Kombat",2D
"Mortal Kombat",2D
"Polybius",Action
"Polybius",Shooter
"Polybius",Rail
"Crysis Warhead",Action
"Crysis Warhead",Shooter
"Crysis Warhead",Shooter
"Crysis Warhead",First-Person
"Crysis Warhead",Sci-Fi
"Crysis Warhead",Sci-Fi
"Crysis Warhead",Arcade
"Devil May Cry 4",Action
"Devil May Cry 4",Action Adventure
"Devil May Cry 4",Fantasy
"Devil May Cry 4",Beat-'Em-Up
"Devil May Cry 4",General
"Devil May Cry 4",Fantasy
"Devil May Cry 4",Linear
"Need for Speed: Most Wanted - A Criterion Game",Driving
"Need for Speed: Most Wanted - A Criterion Game",Racing
"Need for Speed: Most Wanted - A Criterion Game",Simulation
"Need for Speed: Most Wanted - A Criterion Game",GT / Street
"Need for Speed: Most Wanted - A Criterion Game",GT / Street
"Need for Speed: Most Wanted - A Criterion Game",Automobile
"Uncharted: The Lost Legacy",Action
"Uncharted: The Lost Legacy",General
"Tom Clancy's Rainbow Six 3: Black Arrow",Action
"Tom Clancy's Rainbow Six 3: Black Arrow",Shooter
"Tom Clancy's Rainbow Six 3: Black Arrow",First-Person
"Tom Clancy's Rainbow Six 3: Black Arrow",Tactical
"Tom Clancy's Rainbow Six 3: Black Arrow",Modern
"Assassin's Creed IV: Black Flag",Action Adventure
"Assassin's Creed IV: Black Flag",Historic
"Assassin's Creed IV: Black Flag",Historic
"Assassin's Creed IV: Black Flag",Open-World
"F1 2018",Racing
"F1 2018",Simulation
"F1 2018",Automobile
"NBA 2K6",Sports
"NBA 2K6",Traditional
"NBA 2K6",Basketball
"NBA 2K6",Sim
"Hyper Light Drifter",Role-Playing
"Hyper Light Drifter",Action RPG
"Enter the Gungeon",Action
"Enter the Gungeon",General
"Worms 2: Armageddon",Strategy
"Worms 2: Armageddon",Turn-Based
"Worms 2: Armageddon",Wargame
"Worms 2: Armageddon",Turn-Based
"Worms 2: Armageddon",Fantasy
"Worms 2: Armageddon",Artillery
"Skate 2",Sports
"Skate 2",Alternative
"Skate 2",Individual
"Skate 2",Skateboarding
"Skate 2",Skateboarding
"Skate 2",Skate / Skateboard
"Detention",Adventure
"Detention",General
"Hitman - Episode 2: Sapienza",Action Adventure
"Hitman - Episode 2: Sapienza",General
"ZEN Pinball 2: Aliens Vs. Pinball",Action
"ZEN Pinball 2: Aliens Vs. Pinball",Pinball
"Child of Light",Action
"Child of Light",Role-Playing
"Child of Light",General
"Child of Light",General
"Child of Light",General
"Bit.Trip Complete",Miscellaneous
"Bit.Trip Complete",Compilation
"Bit.Trip Complete",Compilation
"Classic NES Series: Super Mario Bros.",Action
"Classic NES Series: Super Mario Bros.",Platformer
"Classic NES Series: Super Mario Bros.",2D
"NBA Live 2004",Sports
"NBA Live 2004",Traditional
"NBA Live 2004",Basketball
"NBA Live 2004",Sim
"Age of Mythology: The Titans",Strategy
"Age of Mythology: The Titans",Real-Time
"Age of Mythology: The Titans",Fantasy
"Age of Mythology: The Titans",General
"Age of Mythology: The Titans",Fantasy
"SimCity 4",Strategy
"SimCity 4",City Building
"SimCity 4",Management
"SimCity 4",Modern
"SimCity 4",Modern
"SimCity 4",Government
"Sega Soccer Slam",Sports
"Sega Soccer Slam",Traditional
"Sega Soccer Slam",Soccer
"Sega Soccer Slam",Arcade
"Splashdown",Driving
"Splashdown",Racing
"Splashdown",Snow / Water
"Spider-Man: Mysterio's Menace",Action
"Spider-Man: Mysterio's Menace",General
"Super Mario Advance",Action
"Super Mario Advance",Platformer
"Super Mario Advance",2D
"Microsoft Train Simulator",Simulation
"Microsoft Train Simulator",Train
"Microsoft Train Simulator",Vehicle
"Microsoft Train Simulator",Train
"San Francisco Rush 2049",Driving
"San Francisco Rush 2049",Racing
"San Francisco Rush 2049",Futuristic
"WipeOut 64",Driving
"WipeOut 64",Racing
"WipeOut 64",Futuristic
"Dead or Alive",Action
"Dead or Alive",Fighting
"Dead or Alive",3D
"The Incredible Hulk: Ultimate Destruction",Action Adventure
"The Incredible Hulk: Ultimate Destruction",Sci-Fi
"Split/Second",Driving
"Split/Second",Racing
"Split/Second",General
"Split/Second",General
"Split/Second",Arcade
"Split/Second",Automobile
"Lone Survivor: The Director's Cut",Action Adventure
"Lone Survivor: The Director's Cut",Horror
"Lone Survivor: The Director's Cut",Horror
"Lone Survivor: The Director's Cut",Survival
"The Lord of the Rings: The Return of the King",Action
"The Lord of the Rings: The Return of the King",Beat-'Em-Up
"Snipperclips Plus: Cut It Out, Together!",Puzzle
"Snipperclips Plus: Cut It Out, Together!",General
"The Walking Dead: Episode 1 - A New Day",Action
"The Walking Dead: Episode 1 - A New Day",Miscellaneous
"The Walking Dead: Episode 1 - A New Day",Adventure
"The Walking Dead: Episode 1 - A New Day",General
"The Walking Dead: Episode 1 - A New Day",Compilation
"The Walking Dead: Episode 1 - A New Day",Point-and-Click
"Hatsune Miku: Project Diva Future Tone - Colorful Tone",Action
"Hatsune Miku: Project Diva Future Tone - Colorful Tone",Rhythm
"Hatsune Miku: Project Diva Future Tone - Colorful Tone",Music
"Hatsune Miku: Project Diva Future Tone - Future Sound",Action
"Hatsune Miku: Project Diva Future Tone - Future Sound",Rhythm
